9,21,11,11,14,7,6,19,9,5,12,11,12,8,25,1784,1918,367,134,68,45,29,28,19,22,10,18,20,19,14,18,43,321,496,200,75,25,23,17,14,12,14,11,13,17,9,12,16,17,18,15,17,14,15,12,10,13,20,12,17,12,7,14,9,11,19,18,23,13,12,8,12,14,11,16,12,9,8,12,12,11,6,14,14,14,12,10,16,9,15,18,12,12,18,14,9,11,15,14,14,14,11,8,15,14,11,13,10,15,16,16,3,11,13,17,6,10,5,13,9,13,15,11,19,11,13,16,12
8,6,4,15,11,11,6,5,8,6,4,5,5,5,124,2973,1842,278,130,56,31,26,22,11,23,4,12,18,9,9,12,172,313,269,125,33,22,19,14,11,10,11,10,12,20,14,13,9,9,7,11,13,10,9,11,6,7,9,6,8,9,13,15,10,18,12,9,8,6,15,9,9,11,7,8,8,8,10,9,17,13,9,7,11,12,5,20,7,9,8,7,8,6,5,9,11,9,6,7,5,7,9,11,14,13,10,8,13,9,12,6,6,10,12,7,12,9,13,8,10,10,11,11,13,7,11,10,10
10,3,17,11,5,8,3,4,4,8,7,4,6,11,590,2003,623,155,70,58,23,17,16,13,8,14,12,13,5,13,44,740,957,274,75,32,21,16,14,8,11,7,14,10,7,13,10,9,8,6,6,11,11,10,6,10,8,13,13,6,9,7,14,11,11,8,10,7,6,7,10,10,7,9,10,8,12,11,7,9,7,11,3,4,11,6,7,13,3,8,11,7,10,5,4,10,8,7,3,9,4,3,8,8,11,17,8,8,4,8,9,9,7,4,11,12,8,9,5,7,8,8,6,3,7,8,4,4
12,5,13,9,6,6,7,8,7,3,16,8,12,10,14,3619,3908,619,252,112,65,39,30,19,13,16,9,15,9,7,14,43,227,278,179,73,39,16,16,12,8,11,7,8,7,4,14,11,8,12,13,4,10,15,9,10,10,11,13,11,11,10,11,6,14,10,13,7,7,13,9,7,9,7,7,8,5,12,11,8,5,10,8,9,15,9,12,11,7,9,10,9,4,7,14,14,14,8,8,7,11,6,3,5,8,9,8,8,4,8,11,9,6,8,10,11,13,6,7,8,12,6,4,6,8,9,9,9
12,12,10,4,6,5,7,8,12,11,12,7,10,6,13,1199,1159,212,100,56,26,29,22,24,23,11,10,9,10,11,13,780,4942,2644,481,179,91,50,25,20,14,9,18,12,10,9,16,13,9,7,14,13,16,15,13,6,12,10,18,11,11,11,10,9,14,6,10,9,7,10,10,16,8,9,7,10,11,6,11,13,13,14,2,14,7,13,10,10,10,14,9,10,11,11,8,9,17,8,5,8,6,13,7,7,11,11,10,5,14,5,8,4,6,3,15,8,6,10,6,13,7,9,8,8,4,12,7,7
4,8,6,9,6,7,10,7,6,6,15,9,10,8,190,2169,1160,204,86,46,25,26,26,16,17,13,13,7,12,6,11,159,530,546,151,57,26,19,14,13,12,5,9,7,13,14,10,9,4,11,14,12,17,16,4,9,4,10,14,17,14,6,11,14,5,17,12,15,9,10,10,10,9,8,10,11,11,7,10,11,10,12,12,14,6,11,9,11,11,12,9,8,5,12,6,5,14,8,13,6,13,11,13,10,9,4,10,9,6,10,7,10,12,7,9,8,8,5,9,4,6,13,7,6,6,11,8,8
6,6,10,9,15,2,8,2,5,9,10,8,13,6,191,1531,804,139,60,37,28,18,18,15,17,11,12,11,9,10,54,3063,2742,496,194,70,44,25,12,11,12,4,13,12,9,4,15,8,17,10,19,17,5,6,9,6,11,12,10,14,18,6,12,11,11,9,8,13,15,11,8,13,11,6,6,18,10,6,9,9,7,13,5,7,12,11,6,4,8,7,7,8,9,5,10,5,7,3,7,8,8,10,7,8,8,10,8,8,8,6,8,8,11,9,13,8,12,9,13,10,5,10,10,8,10,11,6,10
5,11,14,18,18,14,19,11,15,11,12,10,11,9,14,1612,1767,259,116,73,32,26,27,24,32,16,16,17,19,9,18,47,236,473,322,100,52,32,20,18,13,13,22,14,11,21,14,12,14,9,16,16,15,8,16,16,12,16,18,15,23,23,20,19,18,14,14,19,16,20,9,18,12,15,25,7,12,11,16,10,18,17,9,18,13,13,14,16,15,9,11,12,5,9,19,8,16,11,12,8,12,15,15,19,11,19,6,17,14,12,10,13,10,12,12,12,11,11,6,15,12,11,11,18,10,13,14,11
10,2,5,7,3,8,6,7,10,3,13,8,10,7,14,1477,1675,246,104,53,30,29,14,19,18,19,11,11,13,9,8,41,360,571,237,61,39,6,12,12,12,7,8,9,11,13,15,12,10,7,2,15,16,7,6,5,7,12,13,7,8,10,11,8,8,14,11,8,14,9,15,10,8,5,9,14,11,12,4,6,6,2,9,12,10,7,10,14,7,10,8,5,8,12,9,13,8,11,8,11,7,10,8,7,4,9,9,9,3,6,4,4,3,9,6,11,12,7,7,9,6,11,8,6,7,9,11,9
12,14,12,14,10,10,11,8,10,7,11,11,9,11,180,3762,2328,353,169,80,45,36,23,18,18,21,21,12,16,10,16,202,354,191,90,35,24,13,13,17,13,14,8,12,12,11,5,14,18,4,9,12,10,12,16,8,11,9,13,17,17,10,11,4,6,14,8,6,11,14,11,13,11,9,9,9,13,5,8,7,4,7,12,10,8,7,8,16,8,12,10,6,9,9,7,11,12,13,12,8,10,7,9,6,7,8,3,11,16,12,10,10,15,14,11,9,11,9,15,10,11,4,9,10,10,8,15,15
