18,15,12,13,15,16,17,7,9,9,9,11,11,12,12,1301,1509,260,107,63,889,9815,5982,1200,519,266,138,84,65,31,31,24,30,19,17,16,16,26,22,16,17,27,16,11,19,14,13,13,14,11,6,8,9,13,10,13,7,9,8,16,13,12,4,13,12,6,14,11,12,11,11,15,15,4,8,11,12,11,15,12,10,12,2,12,7,15,15,6,3,8,10,12,6,9,13,9,8,15,6,14,11,8,19,11,10,7,10,10,14,11,10,4,13,12,9,11,11,10,12,13,8,11,10,13,9,11,8,10
9,14,10,11,12,7,11,10,11,11,8,8,8,17,17,1757,1944,333,144,75,127,687,791,770,962,402,139,71,40,29,28,17,11,22,23,16,11,13,15,9,12,16,11,17,16,19,16,15,10,14,19,14,14,11,8,17,17,16,15,19,11,11,14,4,16,15,10,10,8,16,23,13,15,10,15,7,14,11,9,11,6,8,10,16,7,8,14,11,14,8,13,10,7,7,17,8,14,9,12,6,8,17,16,9,10,14,10,3,9,15,12,12,8,11,13,18,8,16,11,14,12,13,11,13,6,10,11,4
8,4,9,5,9,5,9,11,5,1,11,7,5,5,148,3063,1895,301,167,59,406,1953,1183,496,281,136,76,51,31,35,25,25,21,11,15,11,7,12,11,9,11,8,6,9,14,17,10,12,3,8,4,12,10,8,10,6,5,5,14,5,9,1,2,11,4,17,4,13,7,8,8,9,11,8,9,3,9,7,5,8,3,9,4,5,9,10,8,4,8,6,6,9,8,7,6,10,11,8,11,8,8,11,8,7,6,6,6,8,11,4,5,6,12,11,5,3,11,6,8,6,5,6,5,10,7,5,6,5
8,7,5,9,8,6,8,8,5,6,7,5,4,3,529,1995,563,129,67,41,366,1254,3216,1816,436,185,88,52,31,24,14,11,14,12,15,4,9,16,9,10,12,5,13,8,7,4,7,5,9,14,6,10,2,7,7,5,11,5,10,8,8,9,5,11,4,6,7,8,6,9,6,3,9,8,8,5,5,10,6,5,7,12,12,3,3,11,3,4,8,4,5,8,8,13,7,10,8,7,9,10,7,9,7,6,2,1,6,8,8,3,6,9,4,12,8,4,10,5,4,5,3,6,7,4,5,4,5,2
3,3,10,2,7,7,5,7,5,6,6,5,5,8,17,3529,3931,660,245,118,189,1439,1264,603,375,201,113,70,34,33,20,25,15,18,10,17,11,13,12,10,7,12,10,11,10,6,9,7,12,4,9,9,9,6,8,12,3,10,6,1,6,8,7,5,11,11,7,9,5,5,5,4,9,3,8,11,11,8,10,7,11,6,7,9,6,8,7,8,14,1,13,8,11,12,11,5,7,6,5,7,7,3,6,6,5,9,9,8,6,4,6,7,9,4,6,12,8,6,3,5,9,3,5,8,7,0,5,7
11,11,5,12,6,8,11,13,10,10,6,12,8,11,11,1134,1258,204,104,41,46,622,9223,13825,4621,1134,510,250,138,59,40,26,23,18,21,16,13,18,16,16,9,12,17,14,8,13,5,4,9,8,6,7,10,10,9,4,7,5,8,10,5,8,10,7,6,9,5,8,7,10,10,12,6,9,4,10,8,6,10,8,5,14,8,11,7,6,7,5,6,4,8,5,6,7,14,5,9,6,7,4,4,7,8,5,11,5,4,9,9,4,5,12,9,9,9,6,13,7,6,9,6,5,13,7,9,10,5,7
7,5,4,7,7,4,5,6,7,9,8,5,8,7,193,2176,1188,176,87,69,3411,4717,1108,537,282,153,82,45,31,19,15,16,12,13,9,14,9,9,13,18,7,6,10,7,7,9,13,8,7,9,10,9,4,7,9,6,6,10,10,8,9,6,12,8,8,9,9,8,7,8,7,6,8,6,7,10,6,8,6,3,8,7,9,1,6,10,7,8,12,10,11,9,9,3,4,5,10,3,7,6,7,2,7,9,6,5,1,8,4,10,3,8,4,5,5,12,6,12,3,7,4,9,5,6,7,4,9,3
9,10,4,9,6,11,7,6,7,8,5,5,5,8,198,1594,767,150,56,44,165,2544,11082,7252,1530,547,283,126,67,41,34,35,12,14,17,8,10,12,15,13,13,19,11,13,10,9,8,9,10,5,8,8,4,8,9,9,7,6,6,7,8,9,10,9,7,4,4,11,12,3,6,8,8,4,7,5,5,13,6,4,9,6,4,8,12,7,13,6,12,5,7,9,5,4,5,9,5,12,8,3,5,5,7,4,8,7,3,7,6,10,4,5,6,4,8,4,6,10,7,6,4,8,6,8,8,11,5,8
6,13,12,13,7,12,10,10,14,14,11,11,11,9,13,1614,1806,321,123,68,826,4041,1987,676,310,170,88,55,38,32,31,22,28,13,16,23,25,32,16,12,17,13,16,19,15,9,14,14,12,10,18,15,22,9,10,13,9,4,7,11,18,5,11,9,17,9,12,6,12,11,9,12,8,10,21,13,8,5,8,7,13,13,17,10,8,12,11,11,8,16,11,8,10,13,14,12,9,12,11,6,9,9,7,9,8,12,13,6,12,12,8,13,9,12,7,10,8,11,8,17,8,8,12,17,14,8,13,10
7,5,5,11,8,13,7,9,6,6,6,9,7,3,12,1443,1603,278,96,66,70,588,1099,1778,941,263,107,62,51,33,11,23,22,4,14,10,15,11,15,13,13,11,13,11,12,9,8,9,11,8,11,7,6,10,13,12,6,3,9,9,11,9,4,10,5,9,7,5,8,7,3,8,8,3,6,8,6,6,6,9,8,12,11,9,5,12,6,15,10,8,8,7,8,7,7,11,8,10,4,4,4,6,3,6,4,11,15,5,5,4,6,5,8,5,3,10,10,8,13,7,3,5,7,8,13,6,9,7
7,9,5,7,5,8,8,6,6,7,3,5,6,6,210,3780,2245,377,188,87,370,1352,843,490,286,146,70,34,31,30,22,23,13,15,21,13,17,15,12,17,8,10,9,8,11,8,13,6,7,9,10,9,7,11,13,10,7,9,13,8,12,7,7,9,9,5,4,7,11,7,11,12,6,7,5,6,10,8,10,8,10,10,8,7,4,10,10,11,6,6,10,5,3,9,9,8,4,10,11,8,4,10,11,5,10,15,2,4,10,6,6,7,10,8,7,7,13,7,2,11,3,7,7,6,8,5,5,10
